Date,CL1 Comdty,COFX Index,COLTES 10 07/24/2024 Govt
14/09/2015 08:10,"44,2",3054,"7,97"
14/09/2015 08:20,"44,24","3035,5","7,961"
14/09/2015 08:25,"44,13","3037,75","7,96"
14/09/2015 08:30,"43,98","3049,9","7,98"
14/09/2015 08:35,44,3050,"7,98"
14/09/2015 08:40,"44,05",3050,"7,979"
14/09/2015 08:45,"43,9",3055,"7,99"
14/09/2015 08:50,"43,89",3047,"7,985"
14/09/2015 08:55,"43,98",3042,"7,985"
14/09/2015 09:00,"44,09","3041,25","7,98"
14/09/2015 09:05,"44,25",3038,"7,98"
14/09/2015 09:10,"44,28",3039,"7,98"
14/09/2015 09:15,"44,23","3035,02","7,98"
14/09/2015 09:25,"44,05","3034,5","7,98"
14/09/2015 09:30,"44,12","3033,6","7,975"
14/09/2015 09:35,"44,21","3027,5","7,973"
14/09/2015 09:40,"44,29","3029,09","7,97"
14/09/2015 09:45,"44,36","3026,6","7,967"
14/09/2015 09:50,"44,25","3030,95","7,973"
14/09/2015 09:55,"44,25","3025,25","7,97"
14/09/2015 10:00,"44,35",3023,"7,965"
14/09/2015 10:05,"44,08","3033,8","7,971"
14/09/2015 10:10,"44,18","3027,2","7,971"
14/09/2015 10:20,"44,01","3026,5","7,98"
14/09/2015 10:25,"43,77",3031,"7,977"
14/09/2015 10:30,"43,68",3029,"7,975"
14/09/2015 10:35,"43,69",3032,"7,98"
14/09/2015 10:40,"43,71","3027,5","7,97"
14/09/2015 10:45,"43,86","3029,9","7,975"
14/09/2015 10:50,"43,86","3027,5","7,97"
14/09/2015 10:55,"43,79",3029,"7,97"
14/09/2015 11:00,"43,93",3027,"7,97"
14/09/2015 11:05,"43,87",3033,"7,975"
14/09/2015 11:10,"43,83","3037,95","7,98"
14/09/2015 11:15,"43,98",3030,"7,98"
14/09/2015 11:20,"43,97","3028,1","7,972"
14/09/2015 11:30,"43,88",3024,"7,97"
14/09/2015 11:35,"43,89","3021,5","7,97"
14/09/2015 11:40,"43,91",3018,"7,96"
14/09/2015 11:45,"43,78",3025,"7,965"
14/09/2015 11:50,"43,81","3022,5","7,962"
14/09/2015 11:55,"43,88",3024,"7,96"
14/09/2015 12:05,"43,85","3028,9","7,975"
14/09/2015 12:10,"43,9","3026,5","7,97"
14/09/2015 12:15,"43,92",3034,"7,978"
14/09/2015 12:20,"43,87","3036,85","7,991"
14/09/2015 12:25,"43,89",3037,"8,02"
14/09/2015 12:30,"43,86",3037,"8,023"
14/09/2015 12:35,"43,97","3027,4","8,03"
14/09/2015 12:40,"43,93","3023,1","8,02"
14/09/2015 12:45,"43,93","3023,55","8,02"
14/09/2015 12:50,"43,88",3030,"8,02"
14/09/2015 12:55,"44,04",3029,"8,02"
15/09/2015 08:05,"44,34",3025,"8,049"
15/09/2015 08:10,"44,3","3017,55","8,05"
15/09/2015 08:15,"44,24","3028,99","8,073"
15/09/2015 08:20,"44,24",3027,"8,06"
15/09/2015 08:25,"44,4","3021,1","8,061"
15/09/2015 08:30,"44,44",3020,"8,06"
15/09/2015 08:35,"44,41",3023,"8,058"
15/09/2015 08:40,"44,51","3022,9","8,065"
15/09/2015 08:45,"44,81","3018,1","8,05"
15/09/2015 08:50,"44,87","3021,8","8,06"
15/09/2015 08:55,"44,75",3027,"8,065"
15/09/2015 09:00,"44,7",3022,"8,06"
15/09/2015 09:05,"44,59","3024,7","8,06"
15/09/2015 09:10,"44,47","3024,1","8,056"
15/09/2015 09:15,"44,57","3024,1","8,055"
15/09/2015 09:20,"44,55",3019,"8,03"
15/09/2015 09:25,"44,53","3022,9","8,03"
15/09/2015 09:30,"44,57",3020,"8,035"
15/09/2015 09:35,"44,5",3024,"8,041"
15/09/2015 09:40,"44,63","3021,55","8,04"
15/09/2015 09:45,"44,65","3024,6","8,038"
15/09/2015 09:50,"44,57",3027,"8,044"
15/09/2015 09:55,"44,49",3030,"8,05"
15/09/2015 10:00,"44,6",3025,"8,05"
15/09/2015 10:05,"44,59",3027,"8,055"
15/09/2015 10:10,"44,68",3030,"8,059"
15/09/2015 10:15,"44,72",3035,"8,062"
15/09/2015 10:20,"44,63","3032,55","8,057"
15/09/2015 10:25,"44,62","3033,5","8,06"
15/09/2015 10:30,"44,69",3035,"8,064"
15/09/2015 10:35,"44,72","3036,1","8,06"
15/09/2015 10:40,"44,7",3034,"8,065"
15/09/2015 10:45,"44,77","3028,1","8,06"
15/09/2015 10:50,"44,75","3033,3","8,066"
15/09/2015 10:55,"44,78","3030,5","8,06"
15/09/2015 11:00,"44,98","3030,9","8,05"
15/09/2015 11:10,"44,86","3023,6","8,042"
15/09/2015 11:15,"44,89",3029,"8,05"
15/09/2015 11:25,"44,84","3021,25","8,05"
15/09/2015 11:35,"44,8",3024,"8,061"
15/09/2015 11:50,"44,66",3021,"8,06"
15/09/2015 11:55,"44,78","3016,6","8,06"
15/09/2015 12:00,"44,7",3021,"8,069"
15/09/2015 12:05,"44,61","3022,9","8,07"
15/09/2015 12:10,"44,66","3025,25","8,08"
15/09/2015 12:15,"44,61",3022,"8,075"
15/09/2015 12:20,"44,58",3022,"8,08"
15/09/2015 12:25,"44,57",3024,"8,08"
15/09/2015 12:30,"44,64",3022,"8,075"
15/09/2015 12:35,"44,52",3021,"8,071"
15/09/2015 12:40,"44,48",3026,"8,07"
15/09/2015 12:45,"44,51",3026,"8,07"
15/09/2015 12:50,"44,45",3025,"8,08"
15/09/2015 12:55,"44,16",3026,"8,08"
16/09/2015 08:00,"45,52",3000,"8,037"
16/09/2015 08:05,"45,57",2998,"8,04"
16/09/2015 08:10,"45,76",2999,"8,03"
16/09/2015 08:15,"45,78",2998,"8,035"
16/09/2015 08:20,"45,68",2995,"8,04"
16/09/2015 08:25,"45,72",3000,"8,035"
16/09/2015 08:30,"45,66",2998,"8,042"
16/09/2015 08:35,"45,79","3001,75","8,04"
16/09/2015 08:40,"45,78",2998,"8,04"
16/09/2015 08:45,"45,94",3000,"8,04"
16/09/2015 08:50,"45,86",3000,"8,04"
16/09/2015 08:55,"45,82",3002,"8,045"
16/09/2015 09:00,"45,91",3000,"8,034"
16/09/2015 09:05,"45,91","2995,6","8,03"
16/09/2015 09:10,"45,77","2997,8","8,03"
16/09/2015 09:15,"45,85","2996,5",8
16/09/2015 09:20,"45,77",2996,8
16/09/2015 09:25,"45,58","2998,9",8
16/09/2015 09:30,"45,66","2998,32","8,01"
16/09/2015 09:35,"45,61","3002,95","8,01"
16/09/2015 09:40,"45,79",3000,8
16/09/2015 09:45,"45,86",3001,"8,004"
16/09/2015 09:50,"46,29","2997,9","7,975"
16/09/2015 09:55,"46,29","3000,55","7,98"
16/09/2015 10:00,"46,83","2997,1","7,968"
16/09/2015 10:05,47,2993,"7,975"
16/09/2015 10:10,"47,23",2994,"7,98"
16/09/2015 10:15,"47,23",2995,"7,96"
16/09/2015 10:20,"46,98","2992,5","7,946"
16/09/2015 10:25,"47,07",2993,"7,96"
16/09/2015 10:30,"47,01",2990,"7,942"
16/09/2015 10:35,"46,93",2987,"7,946"
16/09/2015 10:40,"46,95",2988,"7,94"
16/09/2015 10:45,"46,91",2988,"7,945"
16/09/2015 10:50,"47,07","2988,35","7,94"
16/09/2015 11:00,"46,92","2985,1","7,95"
16/09/2015 11:05,"46,94",2987,"7,94"
16/09/2015 11:10,"46,92",2982,"7,93"
16/09/2015 11:15,"47,03","2985,95","7,935"
16/09/2015 11:20,"47,1","2974,5","7,92"
16/09/2015 11:25,"47,09",2977,"7,92"
16/09/2015 11:30,"47,23","2973,5","7,92"
16/09/2015 11:35,"47,16","2979,5","7,925"
16/09/2015 11:40,"47,05",2975,"7,937"
16/09/2015 11:45,"47,02","2981,5","7,94"
16/09/2015 11:50,"47,1",2980,"7,935"
16/09/2015 11:55,"47,05",2982,"7,94"
16/09/2015 12:00,"46,97",2976,"7,935"
16/09/2015 12:05,"47,03",2978,"7,936"
16/09/2015 12:10,"47,01","2979,8","7,935"
16/09/2015 12:20,"46,77",2973,"7,913"
16/09/2015 12:25,"46,66",2973,"7,925"
16/09/2015 12:30,"46,73","2973,2","7,92"
16/09/2015 12:35,"46,65","2973,5","7,918"
16/09/2015 12:40,"46,59","2971,5","7,911"
16/09/2015 12:45,"46,67",2966,"7,911"
16/09/2015 12:50,"46,71",2969,"7,91"
16/09/2015 12:55,"46,67","2965,5","7,916"
17/09/2015 08:30,"47,38",2954,"7,857"
17/09/2015 08:35,"47,31","2957,6","7,86"
17/09/2015 08:40,"47,38","2959,05","7,87"
17/09/2015 08:45,"47,6","2956,55","7,85"
17/09/2015 08:50,"47,54","2957,9","7,86"
17/09/2015 08:55,"47,36","2962,95","7,87"
17/09/2015 09:00,"47,63","2958,75","7,87"
17/09/2015 09:05,"47,55",2960,"7,858"
17/09/2015 09:10,"47,41","2960,5","7,863"
17/09/2015 09:15,"47,23","2959,8","7,86"
17/09/2015 09:20,"47,32","2961,9","7,873"
17/09/2015 09:25,"47,3","2965,5","7,87"
17/09/2015 09:30,"47,18",2971,"7,865"
17/09/2015 09:35,"46,9","2974,4","7,88"
17/09/2015 09:40,"47,01","2975,5","7,88"
17/09/2015 09:45,"47,18","2970,55","7,88"
17/09/2015 09:50,"47,11",2971,"7,87"
17/09/2015 09:55,"46,99","2974,95","7,883"
17/09/2015 10:00,"46,93","2977,2","7,875"
17/09/2015 10:05,"47,19",2986,"7,89"
17/09/2015 10:10,"47,29",2980,"7,885"
17/09/2015 10:15,"47,23",2987,"7,88"
17/09/2015 10:20,"47,12","2984,5","7,88"
17/09/2015 10:25,47,2986,"7,885"
17/09/2015 10:30,"47,04",2989,"7,885"
17/09/2015 10:35,"46,8",2989,"7,885"
17/09/2015 10:40,"46,65","2988,5","7,875"
17/09/2015 10:45,"46,6","2985,5","7,88"
17/09/2015 10:50,"46,72",2985,"7,88"
17/09/2015 10:55,"46,7",2985,"7,88"
17/09/2015 11:00,"46,72",2978,"7,88"
17/09/2015 11:05,"46,81","2987,75","7,882"
17/09/2015 11:10,"46,68",2987,"7,89"
17/09/2015 11:20,"46,6","2988,5","7,91"
17/09/2015 11:25,"46,7","2987,95","7,91"
17/09/2015 11:30,"46,66","2987,9","7,909"
17/09/2015 11:35,"46,67","2986,5","7,9"
17/09/2015 11:40,"46,58",2991,"7,913"
17/09/2015 11:45,"46,55","2988,8","7,9"
17/09/2015 12:00,"46,81",2981,"7,88"
17/09/2015 12:05,"46,79","2980,1","7,889"
17/09/2015 12:15,"46,93","2983,55","7,89"
17/09/2015 12:20,"46,92","2979,55","7,89"
17/09/2015 12:25,"46,99","2979,55","7,88"
17/09/2015 12:30,"46,95","2975,1","7,87"
17/09/2015 12:35,"46,78","2978,5","7,86"
17/09/2015 12:40,"46,81",2982,"7,855"
17/09/2015 12:45,"46,68",2975,"7,86"
17/09/2015 12:50,"46,73","2976,6","7,85"
17/09/2015 12:55,"46,74",2982,"7,86"
18/09/2015 08:00,"45,28",2970,"7,78"
18/09/2015 08:05,"45,36",2977,"7,79"
18/09/2015 08:10,"45,44",2985,"7,8"
18/09/2015 08:15,"45,24",2994,"7,82"
18/09/2015 08:20,"45,31",2989,"7,805"
18/09/2015 08:25,"45,67",2986,"7,799"
18/09/2015 08:30,"45,52","2985,5","7,761"
18/09/2015 08:35,"45,37","2986,5","7,779"
18/09/2015 08:40,"45,36","2983,6","7,767"
18/09/2015 08:45,"45,15",2987,"7,775"
18/09/2015 08:50,"45,26",2989,"7,78"
18/09/2015 08:55,"45,2","2985,75","7,765"
18/09/2015 09:05,"45,53",2985,"7,76"
18/09/2015 09:10,"45,39",2987,"7,76"
18/09/2015 09:15,"45,41","2996,8","7,76"
18/09/2015 09:20,"45,31","2995,4","7,76"
18/09/2015 09:25,"45,46","2990,05","7,76"
18/09/2015 09:30,"45,86","2986,75","7,745"
18/09/2015 09:35,"45,78",2986,"7,74"
18/09/2015 09:40,"45,71",2975,"7,725"
18/09/2015 09:45,"45,88",2975,"7,725"
18/09/2015 09:50,"45,83","2975,5","7,73"
18/09/2015 09:55,"45,91",2981,"7,74"
18/09/2015 10:00,"45,69","2982,75","7,745"
18/09/2015 10:05,"45,62",2986,"7,75"
18/09/2015 10:10,"45,56",2984,"7,76"
18/09/2015 10:20,"45,45",2985,"7,76"
18/09/2015 10:25,"45,31","2987,5","7,765"
18/09/2015 10:30,"45,24","2982,1","7,769"
18/09/2015 10:35,"45,36","2982,8","7,75"
18/09/2015 10:40,"45,3",2984,"7,745"
18/09/2015 10:45,"45,41",2985,"7,75"
18/09/2015 10:50,"45,37","2989,85","7,76"
18/09/2015 10:55,"45,26",2992,"7,765"
18/09/2015 11:00,"45,32",2988,"7,76"
18/09/2015 11:05,"45,44","2989,8","7,768"
18/09/2015 11:10,"45,33",2986,"7,74"
18/09/2015 11:15,"45,23",2987,"7,743"
18/09/2015 11:20,"45,16",2989,"7,735"
18/09/2015 11:25,"45,24","2984,05","7,716"
18/09/2015 11:30,"45,3","2984,5","7,695"
18/09/2015 11:35,"45,28","2985,5","7,681"
18/09/2015 11:40,"45,27",2985,"7,695"
18/09/2015 11:45,"45,26","2989,5","7,701"
18/09/2015 11:50,"45,37","2990,8","7,69"
18/09/2015 11:55,"45,44",2986,"7,67"
18/09/2015 12:00,"45,55","2984,7","7,67"
18/09/2015 12:05,"45,45",2984,"7,66"
18/09/2015 12:10,"45,4",2982,"7,65"
18/09/2015 12:15,"45,41",2980,"7,65"
18/09/2015 12:20,"45,18","2987,05","7,64"
18/09/2015 12:25,"45,24","2982,2","7,629"
18/09/2015 12:30,"45,15",2981,"7,615"
18/09/2015 12:35,"45,17","2982,55","7,62"
18/09/2015 12:40,"45,27","2984,2","7,607"
18/09/2015 12:45,"45,2",2983,"7,625"
18/09/2015 12:50,"45,06",2980,"7,625"
18/09/2015 12:55,"44,92","2986,9","7,629"
21/09/2015 08:05,"46,06","2995,25","7,65"
21/09/2015 08:15,"45,83","2992,75","7,63"
21/09/2015 08:20,"45,84","2993,5","7,61"
21/09/2015 08:25,"45,85",2987,"7,62"
21/09/2015 08:30,"45,92",2990,"7,63"
21/09/2015 08:40,"45,86","2987,5","7,63"
21/09/2015 08:45,"45,8",2986,"7,625"
21/09/2015 08:50,"45,72","2990,45","7,63"
21/09/2015 08:55,"45,7","2988,77","7,63"
21/09/2015 09:00,"45,59","2985,65","7,635"
21/09/2015 09:05,"45,61",2990,"7,637"
21/09/2015 09:10,"45,79","2990,2","7,64"
21/09/2015 09:15,"45,71","2993,7","7,644"
21/09/2015 09:20,"45,88","2990,05","7,65"
21/09/2015 09:25,"45,79","2991,04","7,647"
21/09/2015 09:30,"45,91",2992,"7,649"
21/09/2015 09:35,"46,01","2989,8","7,635"
21/09/2015 09:40,"46,01","2991,1","7,647"
21/09/2015 09:45,"45,93","2990,5","7,643"
21/09/2015 09:50,"45,97",2990,"7,64"
21/09/2015 09:55,"45,97","2994,95","7,644"
21/09/2015 10:00,46,"2994,9","7,65"
21/09/2015 10:05,"45,97",2996,"7,657"
21/09/2015 10:10,"45,97","3000,6","7,66"
21/09/2015 10:15,"45,9",3010,"7,658"
21/09/2015 10:20,"45,93",3010,"7,65"
21/09/2015 10:25,"46,18",3009,"7,665"
21/09/2015 10:30,"46,07","3012,7","7,66"
21/09/2015 10:35,"45,99","3012,89","7,655"
21/09/2015 10:40,"46,07","3007,5","7,651"
21/09/2015 10:45,"46,14","3004,3","7,647"
21/09/2015 10:50,"46,13","3005,25","7,652"
21/09/2015 10:55,"46,16","3007,7","7,66"
21/09/2015 11:00,"46,05",3010,"7,66"
21/09/2015 11:05,"46,09",3010,"7,66"
21/09/2015 11:10,"46,09","3009,45","7,67"
21/09/2015 11:15,"46,05",3007,"7,66"
21/09/2015 11:20,"46,06","3004,7","7,66"
21/09/2015 11:25,"46,07","3007,5","7,655"
21/09/2015 11:30,"46,03",3005,"7,655"
21/09/2015 11:35,"46,12","3006,45","7,646"
21/09/2015 11:40,"46,11",3009,"7,65"
21/09/2015 11:50,"46,1","3011,45","7,655"
21/09/2015 11:55,"46,1",3009,"7,66"
21/09/2015 12:00,"46,14","3014,5","7,668"
21/09/2015 12:05,"46,15","3013,6","7,66"
21/09/2015 12:10,"46,15",3012,"7,67"
21/09/2015 12:15,"46,19","3010,01","7,67"
21/09/2015 12:20,"46,25","3009,5","7,67"
21/09/2015 12:25,"46,34",3007,"7,68"
21/09/2015 12:30,"46,31","3007,1","7,68"
21/09/2015 12:40,"46,28","3006,75","7,685"
21/09/2015 12:45,"46,23","3007,5","7,68"
21/09/2015 12:50,"46,22",3007,"7,685"
21/09/2015 12:55,"46,21","3009,95","7,689"
22/09/2015 08:00,"45,31",3045,"7,742"
22/09/2015 08:05,"45,25","3048,5","7,75"
22/09/2015 08:10,"45,3","3058,7","7,75"
22/09/2015 08:15,"45,4",3054,"7,743"
22/09/2015 08:20,"45,47",3058,"7,756"
22/09/2015 08:25,"45,5","3057,7","7,766"
22/09/2015 08:30,"45,43",3059,"7,772"
22/09/2015 08:35,"45,51","3059,15","7,79"
22/09/2015 08:40,"45,61",3061,"7,785"
22/09/2015 08:45,"45,58",3066,"7,8"
22/09/2015 08:50,"45,59",3065,"7,79"
22/09/2015 09:00,"45,91","3060,9","7,81"
22/09/2015 09:05,"45,95","3058,9","7,81"
22/09/2015 09:10,"45,84",3062,"7,82"
22/09/2015 09:15,"45,67",3061,"7,815"
22/09/2015 09:20,"45,67",3064,"7,82"
22/09/2015 09:25,"45,5",3068,"7,819"
22/09/2015 09:30,"45,34","3067,5","7,824"
22/09/2015 09:35,"45,31","3064,5","7,82"
22/09/2015 09:40,"45,33",3073,"7,833"
22/09/2015 09:45,"45,2","3073,8","7,829"
22/09/2015 09:50,"45,32",3073,"7,82"
22/09/2015 09:55,"45,39","3074,5","7,82"
22/09/2015 10:00,"45,45","3073,71","7,815"
22/09/2015 10:05,"45,41",3072,"7,827"
22/09/2015 10:10,"45,4","3071,6","7,83"
22/09/2015 10:20,"45,48","3073,85","7,82"
22/09/2015 10:25,"45,39",3073,"7,825"
22/09/2015 10:30,"45,48","3069,5","7,82"
22/09/2015 10:40,"45,65","3069,55","7,825"
22/09/2015 10:45,"45,52",3068,"7,831"
22/09/2015 10:50,"45,51",3069,"7,84"
22/09/2015 10:55,"45,61","3071,1","7,86"
22/09/2015 11:00,"45,43",3072,"7,87"
22/09/2015 11:05,"45,56","3070,25","7,84"
22/09/2015 11:10,"45,49","3069,5","7,845"
22/09/2015 11:15,"45,49","3064,7","7,83"
22/09/2015 11:20,"45,5",3062,"7,83"
22/09/2015 11:35,"45,52",3070,"7,844"
22/09/2015 11:50,"45,35","3076,9","7,832"
22/09/2015 12:25,"45,15",3072,"7,838"
22/09/2015 12:30,"45,21",3075,"7,85"
22/09/2015 12:40,"45,38",3073,"7,86"
22/09/2015 12:45,"45,5","3071,5","7,857"
22/09/2015 12:50,"45,5",3072,"7,86"
22/09/2015 12:55,"45,6","3071,75","7,888"
23/09/2015 08:00,"46,36",3091,"7,861"
23/09/2015 08:05,"46,33",3093,"7,85"
23/09/2015 08:10,"46,51",3087,"7,84"
23/09/2015 08:15,"46,6","3085,8","7,81"
23/09/2015 08:20,"46,72","3083,55","7,8"
23/09/2015 08:25,"46,66","3080,35","7,79"
23/09/2015 08:30,"46,65",3081,"7,796"
23/09/2015 08:35,"46,5","3082,1","7,805"
23/09/2015 08:40,"46,52",3079,"7,81"
23/09/2015 08:45,"46,48",3085,"7,817"
23/09/2015 08:50,"46,48",3079,"7,81"
23/09/2015 08:55,"46,5","3081,8","7,79"
23/09/2015 09:00,"46,55","3081,5","7,79"
23/09/2015 09:05,"46,58",3080,"7,79"
23/09/2015 09:10,"46,63","3089,8","7,795"
23/09/2015 09:15,"46,61",3089,"7,815"
23/09/2015 09:20,"46,48",3093,"7,82"
23/09/2015 09:25,"46,44","3099,5","7,834"
23/09/2015 09:30,"46,83",3095,"7,825"
23/09/2015 09:35,"47,05",3088,"7,82"
23/09/2015 09:40,"46,92","3093,5","7,826"
23/09/2015 09:45,"47,03","3091,6","7,83"
23/09/2015 09:50,"46,99","3099,5","7,838"
23/09/2015 09:55,"46,86",3101,"7,845"
23/09/2015 10:00,"46,94",3100,"7,85"
23/09/2015 10:05,"46,92",3100,"7,85"
23/09/2015 10:10,"46,54",3101,"7,87"
23/09/2015 10:15,"46,5",3104,"7,869"
23/09/2015 10:20,"46,24",3104,"7,87"
23/09/2015 10:25,"46,27",3106,"7,868"
23/09/2015 10:30,"45,72",3108,"7,875"
23/09/2015 10:35,"45,85",3107,"7,863"
23/09/2015 10:40,"45,54","3111,55","7,88"
23/09/2015 10:45,"45,65","3109,95","7,86"
23/09/2015 10:50,"45,65","3107,2","7,866"
23/09/2015 10:55,"45,65",3108,"7,86"
23/09/2015 11:00,"45,32","3111,11","7,861"
23/09/2015 11:05,"45,16","3115,15","7,87"
23/09/2015 11:10,"45,25","3114,5","7,859"
23/09/2015 11:15,"45,14",3117,"7,86"
23/09/2015 11:20,"44,88","3116,5","7,865"
23/09/2015 11:25,"45,07","3117,17","7,865"
23/09/2015 11:35,"44,97",3117,"7,86"
23/09/2015 11:40,"45,07",3115,"7,85"
23/09/2015 11:45,45,"3118,18","7,845"
23/09/2015 11:50,"44,99","3119,95","7,85"
23/09/2015 12:00,"45,08","3113,75","7,85"
23/09/2015 12:05,"45,09",3108,"7,839"
23/09/2015 12:10,"45,09","3110,7","7,84"
23/09/2015 12:15,"45,03",3113,"7,855"
23/09/2015 12:25,"44,8","3115,8","7,85"
23/09/2015 12:30,"44,6","3119,9","7,871"
23/09/2015 12:50,"44,81","3116,5","7,865"
23/09/2015 12:55,"44,81",3119,"7,878"
24/09/2015 08:00,"44,16",3162,"7,96"
24/09/2015 08:05,"44,2",3160,"7,96"
24/09/2015 08:10,"44,32","3155,55",8
24/09/2015 08:15,"44,36",3156,8
24/09/2015 08:20,"44,12","3160,5","8,02"
24/09/2015 08:30,"44,12",3154,"8,01"
24/09/2015 08:35,"44,25",3153,"7,99"
24/09/2015 08:40,"44,3",3156,"7,985"
24/09/2015 08:45,"44,25",3158,8
24/09/2015 08:55,"44,36","3150,75",8
24/09/2015 09:00,"44,74",3144,"7,978"
24/09/2015 09:05,"44,69","3143,75","7,96"
24/09/2015 09:10,"44,49",3142,"7,955"
24/09/2015 09:15,"44,57","3143,5","7,97"
24/09/2015 09:20,"44,67","3150,95","7,987"
24/09/2015 09:25,"44,78","3148,1","7,97"
24/09/2015 09:30,"45,1","3138,7","7,97"
24/09/2015 09:35,"44,89",3139,"7,98"
24/09/2015 09:40,"44,77","3142,05","7,988"
24/09/2015 09:45,"44,81","3140,5","7,98"
24/09/2015 09:50,"44,64",3141,"7,98"
24/09/2015 09:55,"44,75",3140,"7,978"
24/09/2015 10:00,"44,35",3145,"7,98"
24/09/2015 10:05,"44,46","3146,5","7,99"
24/09/2015 10:10,"44,34","3147,5","7,98"
24/09/2015 10:15,"44,38","3145,5","7,98"
24/09/2015 10:20,"44,65","3146,5","7,98"
24/09/2015 10:25,"44,68",3151,"7,99"
24/09/2015 10:30,"44,82","3148,5","7,985"
24/09/2015 10:35,"44,8",3144,"7,976"
24/09/2015 10:45,"44,62","3141,55","7,97"
24/09/2015 10:50,"44,64",3131,"7,954"
24/09/2015 10:55,"44,84","3123,35","7,939"
24/09/2015 11:00,"44,83","3116,5","7,94"
24/09/2015 11:05,"44,74","3123,5","7,94"
24/09/2015 11:10,"44,74","3119,85","7,939"
24/09/2015 11:15,"44,77","3118,05","7,948"
24/09/2015 11:20,"44,83","3111,68","7,931"
24/09/2015 11:25,"44,77",3116,"7,925"
24/09/2015 11:30,"44,85","3107,2","7,92"
24/09/2015 11:35,"44,78","3110,25","7,935"
24/09/2015 11:40,"44,76","3113,4","7,93"
24/09/2015 11:45,"44,75",3119,"7,945"
24/09/2015 11:55,"44,58","3115,65","7,94"
24/09/2015 12:00,"44,6",3118,"7,94"
24/09/2015 12:05,"44,63",3118,"7,94"
24/09/2015 12:10,"44,66",3114,"7,938"
24/09/2015 12:15,"44,47",3115,"7,932"
24/09/2015 12:20,"44,65","3116,5","7,937"
24/09/2015 12:25,"44,63",3118,"7,932"
24/09/2015 12:30,"44,82",3116,"7,91"
24/09/2015 12:35,"44,81",3113,"7,9"
24/09/2015 12:40,"44,75",3111,"7,9"
24/09/2015 12:45,"44,77","3109,3","7,884"
24/09/2015 12:50,"44,75",3108,"7,88"
24/09/2015 12:55,"44,71","3105,1","7,889"
25/09/2015 08:00,"45,53",3078,"7,815"
25/09/2015 08:05,"45,63","3086,95","7,82"
25/09/2015 08:10,"45,55","3097,99","7,84"
25/09/2015 08:15,"45,87","3088,1","7,84"
25/09/2015 08:20,"45,96","3085,6","7,84"
25/09/2015 08:25,"45,86",3090,"7,83"
25/09/2015 08:35,"45,79","3095,9","7,85"
25/09/2015 08:40,"45,8",3094,"7,85"
25/09/2015 08:45,"45,92","3101,7","7,865"
25/09/2015 08:50,"46,06",3081,"7,83"
25/09/2015 08:55,"46,24",3066,"7,785"
25/09/2015 09:00,"46,17","3078,5","7,81"
25/09/2015 09:05,"46,18",3075,"7,81"
25/09/2015 09:10,"46,08","3065,05","7,785"
25/09/2015 09:15,46,"3071,9","7,785"
25/09/2015 09:20,"45,88",3070,"7,785"
25/09/2015 09:25,"45,77",3073,"7,8"
25/09/2015 09:30,"45,57",3075,"7,809"
25/09/2015 09:35,"45,73","3077,5","7,814"
25/09/2015 09:40,"45,67",3079,"7,819"
25/09/2015 09:45,"45,78","3074,1","7,825"
25/09/2015 09:50,"45,8","3074,5","7,83"
25/09/2015 09:55,"45,62",3074,"7,829"
25/09/2015 10:05,"45,26","3074,5","7,835"
25/09/2015 10:10,"45,29","3079,95","7,83"
25/09/2015 10:15,"45,36",3079,"7,834"
25/09/2015 10:20,"45,44",3083,"7,83"
25/09/2015 10:25,"45,65",3079,"7,82"
25/09/2015 10:30,"45,52","3078,01","7,821"
25/09/2015 10:35,"45,59",3083,"7,86"
25/09/2015 10:40,"45,56","3077,1","7,857"
25/09/2015 10:45,"45,26",3080,"7,855"
25/09/2015 10:50,"45,25",3080,"7,867"
25/09/2015 10:55,"45,39","3077,5","7,86"
25/09/2015 11:00,"45,37","3077,7","7,868"
25/09/2015 11:05,"45,36",3080,"7,868"
25/09/2015 11:10,"45,43",3079,"7,868"
25/09/2015 11:15,"45,32","3080,5","7,875"
25/09/2015 11:20,"45,36",3077,"7,867"
25/09/2015 11:25,"45,28","3075,6","7,866"
25/09/2015 11:30,"45,33","3075,9","7,873"
25/09/2015 11:35,"45,41","3080,25","7,88"
25/09/2015 11:40,"45,42",3077,"7,871"
25/09/2015 11:45,"45,34",3076,"7,871"
25/09/2015 11:50,"45,39",3077,"7,87"
25/09/2015 11:55,"45,34","3077,8","7,87"
25/09/2015 12:00,"45,42",3080,"7,87"
25/09/2015 12:05,"45,35","3086,95","7,87"
25/09/2015 12:10,"45,38",3083,"7,865"
25/09/2015 12:15,"45,46",3085,"7,87"
25/09/2015 12:20,"45,53",3086,"7,87"
25/09/2015 12:30,"45,45",3079,"7,865"
25/09/2015 12:35,"45,43",3075,"7,87"
25/09/2015 12:40,"45,49",3076,"7,865"
25/09/2015 12:45,"45,52","3073,7","7,888"
25/09/2015 12:50,"45,55",3075,"7,88"
25/09/2015 12:55,"45,68",3073,"7,879"
28/09/2015 08:05,"44,65",3095,8
28/09/2015 08:10,"44,63",3095,8
28/09/2015 08:20,"44,7","3092,6",8
28/09/2015 08:25,"44,67",3091,"7,998"
28/09/2015 08:30,"44,7",3087,"7,995"
28/09/2015 08:35,"44,82","3085,8","7,98"
28/09/2015 08:40,"44,95",3092,"7,975"
28/09/2015 08:45,"44,84","3088,9","7,973"
